accuracy,f1,precision,sensitivity,specificity,class_accuracy,best_val_accuracy,best_val_f1,best_val_precision,best_val_sensitivity,best_val_specificity,best_val_class_accuracy,final_accuracy,split,seed,best_epoch,stopped_epoch,epochs_ran,early_stopped,train_subjects,val_subjects,test_subjects,train_count,val_count,test_count
0.25726823916620956,0.25248886040891316,0.3353604674717481,0.2521678857560429,0.809185673958569,0.7029072956664839,0.25726823916620956,0.25248886040891316,0.3353604674717481,0.2521678857560429,0.809185673958569,0.7029072956664839,0.25726823916620956,subject_01,42,15,45,45,True,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,26664,1823,1823
0.37739989029072957,0.3210525012244454,0.4893397063428247,0.34418024889876586,0.8375971578930107,0.7509599561162918,0.37739989029072957,0.3210525012244454,0.4893397063428247,0.34418024889876586,0.8375971578930107,0.7509599561162918,0.37739989029072957,subject_02,42,27,57,57,True,"1,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,2,26664,1823,1823
0.4465167306637411,0.41671037372653,0.5488455649977857,0.4195757359426156,0.8551524073471718,0.7786066922654964,0.4465167306637411,0.41671037372653,0.5488455649977857,0.4195757359426156,0.8551524073471718,0.7786066922654964,0.4465167306637411,subject_03,42,28,58,58,True,"1,2,4,5,6,7,8,9,10,11,12,13,14,15,16",3,3,26664,1823,1823
0.30828304991771804,0.20882732158577003,0.2544879258280107,0.2719640571485156,0.818568992193563,0.7233132199670872,0.30828304991771804,0.20882732158577003,0.2544879258280107,0.2719640571485156,0.818568992193563,0.7233132199670872,0.30828304991771804,subject_04,42,8,38,38,True,"1,2,3,5,6,7,8,9,10,11,12,13,14,15,16",4,4,26664,1823,1823
0.34339001645639056,0.21391610884591353,0.3709384646696494,0.2936782818359487,0.8248297007660398,0.7373560065825562,0.34339001645639056,0.21391610884591353,0.3709384646696494,0.2936782818359487,0.8248297007660398,0.7373560065825562,0.34339001645639056,subject_05,42,12,42,42,True,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16",5,5,26664,1823,1823
0.29127811300054857,0.21737028011287682,0.531376099571436,0.2637221373183486,0.8147697401923963,0.7165112452002195,0.29127811300054857,0.21737028011287682,0.531376099571436,0.2637221373183486,0.8147697401923963,0.7165112452002195,0.29127811300054857,subject_06,42,5,35,35,True,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,16",6,6,26664,1823,1823
0.3520140105078809,0.25737471138593226,0.4144515734284794,0.2971287794404952,0.8270056349065161,0.7408056042031524,0.3520140105078809,0.25737471138593226,0.4144515734284794,0.2971287794404952,0.8270056349065161,0.7408056042031524,0.3520140105078809,subject_07,42,5,35,35,True,"1,2,3,4,5,6,8,9,10,11,12,13,14,15,16",7,7,27345,1142,1142
0.42567196928140427,0.3762470593897569,0.4587278933228728,0.414384129031923,0.8495201243062379,0.7702687877125617,0.42567196928140427,0.3762470593897569,0.4587278933228728,0.414384129031923,0.8495201243062379,0.7702687877125617,0.42567196928140427,subject_08,42,14,44,44,True,"1,2,3,4,5,6,7,9,10,11,12,13,14,15,16",8,8,26664,1823,1823
0.4317059791552386,0.3904016412617747,0.4708583896145654,0.41411714364217306,0.8534089010671085,0.7726823916620955,0.4317059791552386,0.3904016412617747,0.4708583896145654,0.41411714364217306,0.8534089010671085,0.7726823916620955,0.4317059791552386,subject_09,42,72,102,102,True,"1,2,3,4,5,6,7,8,10,11,12,13,14,15,16",9,9,26664,1823,1823
0.3154141524958859,0.2403238575710906,0.38899078280824834,0.27650763578657556,0.8200909397075871,0.7261656609983544,0.3154141524958859,0.2403238575710906,0.38899078280824834,0.27650763578657556,0.8200909397075871,0.7261656609983544,0.3154141524958859,subject_10,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,11,12,13,14,15,16",10,10,26664,1823,1823
