count,accuracy_mean,accuracy_std,f1_mean,f1_std,precision_mean,precision_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,class_accuracy_mean,class_accuracy_std,best_val_accuracy_mean,best_val_accuracy_std,best_val_f1_mean,best_val_f1_std,best_val_precision_mean,best_val_precision_std,best_val_sensitivity_mean,best_val_sensitivity_std,best_val_specificity_mean,best_val_specificity_std,best_val_class_accuracy_mean,best_val_class_accuracy_std,final_accuracy_mean,final_accuracy_std,seed_mean,seed_std,best_epoch_mean,best_epoch_std,stopped_epoch_mean,stopped_epoch_std,epochs_ran_mean,epochs_ran_std,early_stopped_mean,early_stopped_std,train_count_mean,train_count_std,val_count_mean,val_count_std,test_count_mean,test_count_std,dataset,model,protocol,seed
1,0.3401197604790419,0.0,0.3228294661049551,0.0,0.3475903355864134,0.0,0.33280854432077356,0.0,0.7778530921036473,0.0,0.6700598802395209,0.0,0.3401197604790419,0.0,0.3228294661049551,0.0,0.3475903355864134,0.0,0.33280854432077356,0.0,0.7778530921036473,0.0,0.6700598802395209,0.0,0.3401197604790419,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30060.0,0.0,7515.0,0.0,7515.0,0.0,seediv,da_snn,random_80_20,42
