accuracy,f1,precision,sensitivity,specificity,class_accuracy,best_val_accuracy,best_val_f1,best_val_precision,best_val_sensitivity,best_val_specificity,best_val_class_accuracy,final_accuracy,split,seed,best_epoch,stopped_epoch,epochs_ran,early_stopped,train_subjects,val_subjects,test_subjects,train_count,val_count,test_count
0.32335329341317365,0.2237882154272508,0.25845189752265274,0.3135358196473043,0.772072573055493,0.6616766467065869,0.32335329341317365,0.2237882154272508,0.25845189752265274,0.3135358196473043,0.772072573055493,0.6616766467065869,0.32335329341317365,subject_01,42,4,34,34,True,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",1,1,35070,2505,2505
0.3385229540918164,0.30392314700156264,0.45138033171034575,0.33506236798483185,0.776568067185391,0.6692614770459082,0.3385229540918164,0.30392314700156264,0.45138033171034575,0.33506236798483185,0.776568067185391,0.6692614770459082,0.3385229540918164,subject_02,42,1,31,31,True,"1,3,4,5,6,7,8,9,10,11,12,13,14,15",2,2,35070,2505,2505
0.3648702594810379,0.3375133494656042,0.3509757636128939,0.36818456900810026,0.7878581494080258,0.682435129740519,0.3648702594810379,0.3375133494656042,0.3509757636128939,0.36818456900810026,0.7878581494080258,0.682435129740519,0.3648702594810379,subject_03,42,17,47,47,True,"1,2,4,5,6,7,8,9,10,11,12,13,14,15",3,3,35070,2505,2505
0.4439121756487026,0.43684249843840683,0.44246267338189627,0.4466760557709184,0.8161372847320809,0.7219560878243513,0.4439121756487026,0.43684249843840683,0.44246267338189627,0.4466760557709184,0.8161372847320809,0.7219560878243513,0.4439121756487026,subject_04,42,18,48,48,True,"1,2,3,5,6,7,8,9,10,11,12,13,14,15",4,4,35070,2505,2505
0.350499001996008,0.27091268146216135,0.3677319656291591,0.3288343233643117,0.7784085703031847,0.675249500998004,0.350499001996008,0.27091268146216135,0.3677319656291591,0.3288343233643117,0.7784085703031847,0.675249500998004,0.350499001996008,subject_05,42,9,39,39,True,"1,2,3,4,6,7,8,9,10,11,12,13,14,15",5,5,35070,2505,2505
0.330938123752495,0.30388432690747647,0.3726357958729268,0.33219413513790835,0.7723258002788684,0.6654690618762475,0.330938123752495,0.30388432690747647,0.3726357958729268,0.33219413513790835,0.7723258002788684,0.6654690618762475,0.330938123752495,subject_06,42,3,33,33,True,"1,2,3,4,5,7,8,9,10,11,12,13,14,15",6,6,35070,2505,2505
0.3872255489021956,0.3662431998106679,0.3674012206926763,0.38192570889804983,0.7945138505862223,0.6936127744510977,0.3872255489021956,0.3662431998106679,0.3674012206926763,0.38192570889804983,0.7945138505862223,0.6936127744510977,0.3872255489021956,subject_07,42,7,37,37,True,"1,2,3,4,5,6,8,9,10,11,12,13,14,15",7,7,35070,2505,2505
0.37524950099800397,0.29090764848560347,0.49003727956306514,0.36325210903064853,0.787343178941082,0.687624750499002,0.37524950099800397,0.29090764848560347,0.49003727956306514,0.36325210903064853,0.787343178941082,0.687624750499002,0.37524950099800397,subject_08,42,4,34,34,True,"1,2,3,4,5,6,7,9,10,11,12,13,14,15",8,8,35070,2505,2505
0.4111776447105788,0.3609147480590812,0.3993502635005714,0.39559923545815884,0.8017484206196452,0.7055888223552894,0.4111776447105788,0.3609147480590812,0.3993502635005714,0.39559923545815884,0.8017484206196452,0.7055888223552894,0.4111776447105788,subject_09,42,9,39,39,True,"1,2,3,4,5,6,7,8,10,11,12,13,14,15",9,9,35070,2505,2505
0.40159680638722556,0.33280129638427036,0.36184499526006275,0.396391959789913,0.7984959317193295,0.7007984031936128,0.40159680638722556,0.33280129638427036,0.36184499526006275,0.396391959789913,0.7984959317193295,0.7007984031936128,0.40159680638722556,subject_10,42,33,63,63,True,"1,2,3,4,5,6,7,8,9,11,12,13,14,15",10,10,35070,2505,2505
0.3337325349301397,0.2794551836480304,0.25829261964399686,0.3162643261883972,0.7732800978372347,0.6668662674650698,0.3337325349301397,0.2794551836480304,0.25829261964399686,0.3162643261883972,0.7732800978372347,0.6668662674650698,0.3337325349301397,subject_11,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,10,12,13,14,15",11,11,35070,2505,2505
0.3249500998003992,0.2443063940369975,0.33226698166218216,0.3193919915535853,0.7739371650250557,0.6624750499001997,0.3249500998003992,0.2443063940369975,0.33226698166218216,0.3193919915535853,0.7739371650250557,0.6624750499001997,0.3249500998003992,subject_12,42,45,75,75,True,"1,2,3,4,5,6,7,8,9,10,11,13,14,15",12,12,35070,2505,2505
0.25189620758483033,0.21667773584041247,0.22326407513051721,0.2543917076059374,0.7532517104110191,0.6259481037924152,0.25189620758483033,0.21667773584041247,0.22326407513051721,0.2543917076059374,0.7532517104110191,0.6259481037924152,0.25189620758483033,subject_13,42,26,56,56,True,"1,2,3,4,5,6,7,8,9,10,11,12,14,15",13,13,35070,2505,2505
0.34331337325349304,0.30399062877425265,0.35783093243221625,0.32693296225770785,0.7764506091237151,0.6716566866267465,0.34331337325349304,0.30399062877425265,0.35783093243221625,0.32693296225770785,0.7764506091237151,0.6716566866267465,0.34331337325349304,subject_14,42,20,50,50,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,15",14,14,35070,2505,2505
0.3385229540918164,0.3229725168058603,0.3245300823691796,0.3419292338141905,0.7784693309468267,0.6692614770459082,0.3385229540918164,0.3229725168058603,0.3245300823691796,0.3419292338141905,0.7784693309468267,0.6692614770459082,0.3385229540918164,subject_15,42,16,46,46,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,15,35070,2505,2505
