accuracy,f1,precision,sensitivity,specificity,class_accuracy,best_val_accuracy,best_val_f1,best_val_precision,best_val_sensitivity,best_val_specificity,best_val_class_accuracy,final_accuracy,split,seed,best_epoch,stopped_epoch,epochs_ran,early_stopped,train_subjects,val_subjects,test_subjects,train_count,val_count,test_count
0.3261477045908184,0.2620617612574641,0.3762655716294957,0.31325577284701767,0.7704440197247656,0.6630738522954092,0.3261477045908184,0.2620617612574641,0.3762655716294957,0.31325577284701767,0.7704440197247656,0.6630738522954092,0.3261477045908184,subject_01,42,7,37,37,True,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",1,1,35070,2505,2505
0.33612774451097804,0.28705219406657795,0.38514117758088073,0.31871849045065254,0.7767384844367294,0.668063872255489,0.33612774451097804,0.28705219406657795,0.38514117758088073,0.31871849045065254,0.7767384844367294,0.668063872255489,0.33612774451097804,subject_02,42,1,31,31,True,"1,3,4,5,6,7,8,9,10,11,12,13,14,15",2,2,35070,2505,2505
0.38003992015968063,0.36401581599296495,0.3929709116969983,0.3821881268761312,0.7927569520853661,0.6900199600798403,0.38003992015968063,0.36401581599296495,0.3929709116969983,0.3821881268761312,0.7927569520853661,0.6900199600798403,0.38003992015968063,subject_03,42,8,38,38,True,"1,2,4,5,6,7,8,9,10,11,12,13,14,15",3,3,35070,2505,2505
0.4231536926147705,0.36863347536666624,0.3866164040860978,0.4030550111795209,0.8058350044238016,0.7115768463073853,0.4231536926147705,0.36863347536666624,0.3866164040860978,0.4030550111795209,0.8058350044238016,0.7115768463073853,0.4231536926147705,subject_04,42,1,31,31,True,"1,2,3,5,6,7,8,9,10,11,12,13,14,15",4,4,35070,2505,2505
0.3397205588822355,0.3083955174470012,0.3219140316582007,0.3265226161834325,0.7779833423005652,0.6698602794411178,0.3397205588822355,0.3083955174470012,0.3219140316582007,0.3265226161834325,0.7779833423005652,0.6698602794411178,0.3397205588822355,subject_05,42,42,72,72,True,"1,2,3,4,6,7,8,9,10,11,12,13,14,15",5,5,35070,2505,2505
0.37325349301397204,0.34724882961181425,0.44816522893270005,0.391076185915492,0.7907579656196456,0.686626746506986,0.37325349301397204,0.34724882961181425,0.44816522893270005,0.391076185915492,0.7907579656196456,0.686626746506986,0.37325349301397204,subject_06,42,1,31,31,True,"1,2,3,4,5,7,8,9,10,11,12,13,14,15",6,6,35070,2505,2505
0.4315369261477046,0.386681503425357,0.3912598651032836,0.4273682330154884,0.8088320489011978,0.7157684630738523,0.4315369261477046,0.386681503425357,0.3912598651032836,0.4273682330154884,0.8088320489011978,0.7157684630738523,0.4315369261477046,subject_07,42,1,31,31,True,"1,2,3,4,5,6,8,9,10,11,12,13,14,15",7,7,35070,2505,2505
0.3936127744510978,0.3688303399537054,0.42003322492819317,0.38519902540468376,0.7944741470898633,0.6968063872255489,0.3936127744510978,0.3688303399537054,0.42003322492819317,0.38519902540468376,0.7944741470898633,0.6968063872255489,0.3936127744510978,subject_08,42,52,82,82,True,"1,2,3,4,5,6,7,9,10,11,12,13,14,15",8,8,35070,2505,2505
0.39401197604790417,0.3550503481079572,0.4030676056411993,0.37752057167135566,0.7944847815617656,0.6970059880239521,0.39401197604790417,0.3550503481079572,0.4030676056411993,0.37752057167135566,0.7944847815617656,0.6970059880239521,0.39401197604790417,subject_09,42,3,33,33,True,"1,2,3,4,5,6,7,8,10,11,12,13,14,15",9,9,35070,2505,2505
0.405189620758483,0.38562119649004367,0.4209983329151198,0.42160136964693773,0.8050018250531711,0.7025948103792415,0.405189620758483,0.38562119649004367,0.4209983329151198,0.42160136964693773,0.8050018250531711,0.7025948103792415,0.405189620758483,subject_10,42,12,42,42,True,"1,2,3,4,5,6,7,8,9,11,12,13,14,15",10,10,35070,2505,2505
0.3624750499001996,0.3359169687916621,0.37332856633784817,0.3556405191906027,0.7850875672288092,0.6812375249500998,0.3624750499001996,0.3359169687916621,0.37332856633784817,0.3556405191906027,0.7850875672288092,0.6812375249500998,0.3624750499001996,subject_11,42,20,50,50,True,"1,2,3,4,5,6,7,8,9,10,12,13,14,15",11,11,35070,2505,2505
0.38003992015968063,0.3504238745964555,0.4259391666068781,0.3643200822871773,0.7890748517535635,0.6900199600798403,0.38003992015968063,0.3504238745964555,0.4259391666068781,0.3643200822871773,0.7890748517535635,0.6900199600798403,0.38003992015968063,subject_12,42,4,34,34,True,"1,2,3,4,5,6,7,8,9,10,11,13,14,15",12,12,35070,2505,2505
0.2966067864271457,0.2879334826902495,0.3317178557291251,0.30388695836263063,0.7686543668670018,0.6483033932135728,0.2966067864271457,0.2879334826902495,0.3317178557291251,0.30388695836263063,0.7686543668670018,0.6483033932135728,0.2966067864271457,subject_13,42,40,70,70,True,"1,2,3,4,5,6,7,8,9,10,11,12,14,15",13,13,35070,2505,2505
0.33652694610778444,0.2971174519461851,0.38103845280057785,0.32347556838402935,0.7741892012135243,0.6682634730538922,0.33652694610778444,0.2971174519461851,0.38103845280057785,0.32347556838402935,0.7741892012135243,0.6682634730538922,0.33652694610778444,subject_14,42,27,57,57,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,15",14,14,35070,2505,2505
0.36407185628742517,0.3242004160954145,0.3685437580168514,0.3593622218860178,0.7858829041597348,0.6820359281437126,0.36407185628742517,0.3242004160954145,0.3685437580168514,0.3593622218860178,0.7858829041597348,0.6820359281437126,0.36407185628742517,subject_15,42,2,32,32,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,15,35070,2505,2505
