accuracy,f1,precision,sensitivity,specificity,class_accuracy,best_val_accuracy,best_val_f1,best_val_precision,best_val_sensitivity,best_val_specificity,best_val_class_accuracy,final_accuracy,split,seed,best_epoch,stopped_epoch,epochs_ran,early_stopped,train_subjects,val_subjects,test_subjects,train_count,val_count,test_count
0.24465167306637411,0.1842734899739796,0.1950101172517353,0.2167930808728827,0.8040706365366616,0.6978606692265497,0.24465167306637411,0.1842734899739796,0.1950101172517353,0.2167930808728827,0.8040706365366616,0.6978606692265497,0.24465167306637411,subject_01,42,1,31,31,True,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,26664,1823,1823
0.39330773450356554,0.3382995948916691,0.36071960839747036,0.3650951980315744,0.8452047755811801,0.7573230938014263,0.39330773450356554,0.3382995948916691,0.36071960839747036,0.3650951980315744,0.8452047755811801,0.7573230938014263,0.39330773450356554,subject_02,42,14,44,44,True,"1,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,2,26664,1823,1823
0.33022490400438836,0.3107219068337475,0.32944670780118535,0.3308172510343042,0.829814985124672,0.7320899616017553,0.33022490400438836,0.3107219068337475,0.32944670780118535,0.3308172510343042,0.829814985124672,0.7320899616017553,0.33022490400438836,subject_03,42,4,34,34,True,"1,2,4,5,6,7,8,9,10,11,12,13,14,15,16",3,3,26664,1823,1823
0.28469555677454744,0.25591020175781576,0.3199443482853635,0.3015518433232389,0.8237344086813122,0.713878222709819,0.28469555677454744,0.25591020175781576,0.3199443482853635,0.3015518433232389,0.8237344086813122,0.713878222709819,0.28469555677454744,subject_04,42,46,76,76,True,"1,2,3,5,6,7,8,9,10,11,12,13,14,15,16",4,4,26664,1823,1823
0.36752605595172794,0.3053513440493238,0.39377143911079604,0.3352090785073692,0.8366735183956351,0.7470104223806912,0.36752605595172794,0.3053513440493238,0.39377143911079604,0.3352090785073692,0.8366735183956351,0.7470104223806912,0.36752605595172794,subject_05,42,8,38,38,True,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16",5,5,26664,1823,1823
0.31486560614371917,0.30725678991120875,0.3635562998085219,0.3071871541867236,0.8254094159262179,0.7259462424574876,0.31486560614371917,0.30725678991120875,0.3635562998085219,0.3071871541867236,0.8254094159262179,0.7259462424574876,0.31486560614371917,subject_06,42,18,48,48,True,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,16",6,6,26664,1823,1823
0.30472854640980734,0.23147821092360257,0.2454192887662677,0.27033563705703634,0.8192175138363765,0.7218914185639229,0.30472854640980734,0.23147821092360257,0.2454192887662677,0.27033563705703634,0.8192175138363765,0.7218914185639229,0.30472854640980734,subject_07,42,3,33,33,True,"1,2,3,4,5,6,8,9,10,11,12,13,14,15,16",7,7,27345,1142,1142
0.3625891387822271,0.34718671444005006,0.40840992418115596,0.36416796047938915,0.8391252144934993,0.7450356555128907,0.3625891387822271,0.34718671444005006,0.40840992418115596,0.36416796047938915,0.8391252144934993,0.7450356555128907,0.3625891387822271,subject_08,42,16,46,46,True,"1,2,3,4,5,6,7,9,10,11,12,13,14,15,16",8,8,26664,1823,1823
0.32144816236972024,0.31536401507264233,0.3143654824005555,0.34928490758990105,0.8313573087315074,0.7285792649478882,0.32144816236972024,0.31536401507264233,0.3143654824005555,0.34928490758990105,0.8313573087315074,0.7285792649478882,0.32144816236972024,subject_09,42,18,48,48,True,"1,2,3,4,5,6,7,8,10,11,12,13,14,15,16",9,9,26664,1823,1823
0.26878771256171147,0.25893591052652964,0.26302342231557213,0.2749570818889333,0.8171576023537674,0.7075150850246845,0.26878771256171147,0.25893591052652964,0.26302342231557213,0.2749570818889333,0.8171576023537674,0.7075150850246845,0.26878771256171147,subject_10,42,17,47,47,True,"1,2,3,4,5,6,7,8,9,11,12,13,14,15,16",10,10,26664,1823,1823
0.30828304991771804,0.22992873771899144,0.2986812060130227,0.28807733449732564,0.8221314682188897,0.7233132199670873,0.30828304991771804,0.22992873771899144,0.2986812060130227,0.28807733449732564,0.8221314682188897,0.7233132199670873,0.30828304991771804,subject_11,42,3,33,33,True,"1,2,3,4,5,6,7,8,9,10,12,13,14,15,16",11,11,26664,1823,1823
0.27153044432254525,0.18214640320171488,0.19632680972135946,0.2370122801295606,0.810460297724141,0.7086121777290181,0.27153044432254525,0.18214640320171488,0.19632680972135946,0.2370122801295606,0.810460297724141,0.7086121777290181,0.27153044432254525,subject_12,42,15,45,45,True,"1,2,3,4,5,6,7,8,9,10,11,13,14,15,16",12,12,26664,1823,1823
0.38014262205156335,0.3244682225865022,0.31422284656748384,0.37364402816728953,0.845253946047215,0.7520570488206253,0.38014262205156335,0.3244682225865022,0.31422284656748384,0.37364402816728953,0.845253946047215,0.7520570488206253,0.38014262205156335,subject_13,42,3,33,33,True,"1,2,3,4,5,6,7,8,9,10,11,12,14,15,16",13,13,26664,1823,1823
