accuracy,f1,precision,sensitivity,specificity,class_accuracy,best_val_accuracy,best_val_f1,best_val_precision,best_val_sensitivity,best_val_specificity,best_val_class_accuracy,final_accuracy,split,seed,best_epoch,stopped_epoch,epochs_ran,early_stopped,train_subjects,val_subjects,test_subjects,train_count,val_count,test_count
0.5518606492478226,0.5044742531793586,0.5999849723073502,0.5521287475431182,0.7776045383894141,0.7012404328318818,0.5518606492478226,0.5044742531793586,0.5999849723073502,0.5521287475431182,0.7776045383894141,0.7012404328318818,0.5518606492478226,subject_01,42,11,41,41,True,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",1,1,35364,2526,2526
0.4734758511480602,0.45035574061293054,0.5857790450889703,0.47599828015765083,0.7393134460306223,0.6489839007653734,0.4734758511480602,0.45035574061293054,0.5857790450889703,0.47599828015765083,0.7393134460306223,0.6489839007653734,0.4734758511480602,subject_02,42,8,38,38,True,"1,3,4,5,6,7,8,9,10,11,12,13,14,15",2,2,35364,2526,2526
0.6741884402216943,0.6741092160411634,0.6876344255663179,0.675662259017352,0.8378276649308948,0.7827922934811294,0.6741884402216943,0.6741092160411634,0.6876344255663179,0.675662259017352,0.8378276649308948,0.7827922934811294,0.6741884402216943,subject_03,42,5,35,35,True,"1,2,4,5,6,7,8,9,10,11,12,13,14,15",3,3,35364,2526,2526
0.5779889152810768,0.5786281786883062,0.6323675851492534,0.5763868542719311,0.790166686210386,0.7186592768540511,0.5779889152810768,0.5786281786883062,0.6323675851492534,0.5763868542719311,0.790166686210386,0.7186592768540511,0.5779889152810768,subject_04,42,56,86,86,True,"1,2,3,5,6,7,8,9,10,11,12,13,14,15",4,4,35364,2526,2526
0.45407759303246237,0.430679629529835,0.44233958833756065,0.4493043672285932,0.7260132815255876,0.6360517286883082,0.45407759303246237,0.430679629529835,0.44233958833756065,0.4493043672285932,0.7260132815255876,0.6360517286883082,0.45407759303246237,subject_05,42,28,58,58,True,"1,2,3,4,6,7,8,9,10,11,12,13,14,15",5,5,35364,2526,2526
0.5831353919239906,0.5566635311786537,0.6118954870286536,0.5771638616617404,0.7899028459998348,0.7220902612826604,0.5831353919239906,0.5566635311786537,0.6118954870286536,0.5771638616617404,0.7899028459998348,0.7220902612826604,0.5831353919239906,subject_06,42,1,31,31,True,"1,2,3,4,5,7,8,9,10,11,12,13,14,15",6,6,35364,2526,2526
0.4825811559778306,0.49250495408832884,0.5782457190357441,0.48384201272256794,0.7434642545374003,0.6550541039852203,0.4825811559778306,0.49250495408832884,0.5782457190357441,0.48384201272256794,0.7434642545374003,0.6550541039852203,0.4825811559778306,subject_07,42,1,31,31,True,"1,2,3,4,5,6,8,9,10,11,12,13,14,15",7,7,35364,2526,2526
0.7137767220902613,0.7114432129198974,0.7120751574160428,0.7111067853494702,0.8574658455409194,0.8091844813935075,0.7137767220902613,0.7114432129198974,0.7120751574160428,0.7111067853494702,0.8574658455409194,0.8091844813935075,0.7137767220902613,subject_08,42,2,32,32,True,"1,2,3,4,5,6,7,9,10,11,12,13,14,15",8,8,35364,2526,2526
0.5451306413301663,0.5109786566903308,0.5904915896638373,0.5388150793234026,0.7703146707703651,0.6967537608867774,0.5451306413301663,0.5109786566903308,0.5904915896638373,0.5388150793234026,0.7703146707703651,0.6967537608867774,0.5451306413301663,subject_09,42,31,61,61,True,"1,2,3,4,5,6,7,8,10,11,12,13,14,15",9,9,35364,2526,2526
0.42874109263657956,0.41509572685304813,0.5044586905274516,0.42889667123587816,0.7154241445521038,0.6191607284243864,0.42874109263657956,0.41509572685304813,0.5044586905274516,0.42889667123587816,0.7154241445521038,0.6191607284243864,0.42874109263657956,subject_10,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,11,12,13,14,15",10,10,35364,2526,2526
0.7418844022169437,0.7424254795835304,0.7534887596400969,0.7403808239590055,0.8718948407958974,0.8279229348112959,0.7418844022169437,0.7424254795835304,0.7534887596400969,0.7403808239590055,0.8718948407958974,0.8279229348112959,0.7418844022169437,subject_11,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,10,12,13,14,15",11,11,35364,2526,2526
0.6144101346001584,0.6080154264710489,0.615349514722629,0.6174559169679107,0.8072292579611702,0.742940089733439,0.6144101346001584,0.6080154264710489,0.615349514722629,0.6174559169679107,0.8072292579611702,0.742940089733439,0.6144101346001584,subject_12,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,10,11,13,14,15",12,12,35364,2526,2526
0.6694378463974664,0.6764613902957543,0.7111001119663983,0.669033582597803,0.8358226240989982,0.7796252309316443,0.6694378463974664,0.6764613902957543,0.7111001119663983,0.669033582597803,0.8358226240989982,0.7796252309316443,0.6694378463974664,subject_13,42,30,60,60,True,"1,2,3,4,5,6,7,8,9,10,11,12,14,15",13,13,35364,2526,2526
0.5894695170229612,0.5606121978740543,0.5949243093097586,0.5870984259659978,0.7951254827419306,0.7263130113486408,0.5894695170229612,0.5606121978740543,0.5949243093097586,0.5870984259659978,0.7951254827419306,0.7263130113486408,0.5894695170229612,subject_14,42,3,33,33,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,15",14,14,35364,2526,2526
0.663895486935867,0.6167951813374595,0.6672155502974827,0.6571853013436217,0.8305092055743514,0.7759303246239114,0.663895486935867,0.6167951813374595,0.6672155502974827,0.6571853013436217,0.8305092055743514,0.7759303246239114,0.663895486935867,subject_15,42,9,39,39,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,15,35364,2526,2526
