count,accuracy_mean,accuracy_std,f1_mean,f1_std,precision_mean,precision_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,class_accuracy_mean,class_accuracy_std,best_val_accuracy_mean,best_val_accuracy_std,best_val_f1_mean,best_val_f1_std,best_val_precision_mean,best_val_precision_std,best_val_sensitivity_mean,best_val_sensitivity_std,best_val_specificity_mean,best_val_specificity_std,best_val_class_accuracy_mean,best_val_class_accuracy_std,final_accuracy_mean,final_accuracy_std,seed_mean,seed_std,best_epoch_mean,best_epoch_std,stopped_epoch_mean,stopped_epoch_std,epochs_ran_mean,epochs_ran_std,early_stopped_mean,early_stopped_std,train_count_mean,train_count_std,val_count_mean,val_count_std,test_count_mean,test_count_std,dataset,model,protocol,seed
1,0.34718923198733176,0.0,0.20605324425549143,0.0,0.4442196141912856,0.0,0.3544061302681993,0.0,0.6774256651017213,0.0,0.5647928213248878,0.0,0.34718923198733176,0.0,0.20605324425549143,0.0,0.4442196141912856,0.0,0.3544061302681993,0.0,0.6774256651017213,0.0,0.5647928213248878,0.0,0.34718923198733176,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35364.0,0.0,2526.0,0.0,2526.0,0.0,seed,da_snn,loso,42
1,0.4433887569279493,0.0,0.36752468228274715,0.0,0.42149922924054817,0.0,0.44566913798435204,0.0,0.7246066162969526,0.0,0.6289258379519662,0.0,0.4433887569279493,0.0,0.36752468228274715,0.0,0.42149922924054817,0.0,0.44566913798435204,0.0,0.7246066162969526,0.0,0.6289258379519662,0.0,0.4433887569279493,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35364.0,0.0,2526.0,0.0,2526.0,0.0,seed,eegnet,loso,42
1,0.3495645288994458,0.0,0.21750723031869265,0.0,0.6667130421178494,0.0,0.3567293258270303,0.0,0.6785640867509507,0.0,0.5663763525996305,0.0,0.3495645288994458,0.0,0.21750723031869265,0.0,0.6667130421178494,0.0,0.3567293258270303,0.0,0.6785640867509507,0.0,0.5663763525996305,0.0,0.3495645288994458,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35364.0,0.0,2526.0,0.0,2526.0,0.0,seed,deepconvnet,loso,42
1,0.4821852731591449,0.0,0.4648270504230149,0.0,0.5491868569269541,0.0,0.4831598904113558,0.0,0.7434593082874539,0.0,0.6547901821060965,0.0,0.4845605700712589,0.0,0.46399391792692785,0.0,0.5482749799023982,0.0,0.4854947152270633,0.0,0.7446325346466712,0.0,0.6563737133808392,0.0,0.4821852731591449,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35364.0,0.0,2526.0,0.0,2526.0,0.0,seed,dh_snn,loso,42
1,0.40973871733966744,0.0,0.31898000963526374,0.0,0.4047123346340535,0.0,0.41382386665548004,0.0,0.7080869859579583,0.0,0.606492478226445,0.0,0.40973871733966744,0.0,0.31898000963526374,0.0,0.4047123346340535,0.0,0.41382386665548004,0.0,0.7080869859579583,0.0,0.606492478226445,0.0,0.40973871733966744,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35364.0,0.0,2526.0,0.0,2526.0,0.0,seed,efficientnet_b0,loso,42
1,0.44695170229612036,0.0,0.40678059002120576,0.0,0.47058282401017676,0.0,0.4498238207822869,0.0,0.7255362096862533,0.0,0.6313011348640801,0.0,0.44695170229612036,0.0,0.40678059002120576,0.0,0.47058282401017676,0.0,0.4498238207822869,0.0,0.7255362096862533,0.0,0.6313011348640801,0.0,0.44695170229612036,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35364.0,0.0,2526.0,0.0,2526.0,0.0,seed,mobilenetv3_large,loso,42
1,0.3436262866191607,0.0,0.20845857807941426,0.0,0.4434438531859735,0.0,0.3506222557820846,0.0,0.6756345797400637,0.0,0.5624175244127738,0.0,0.3436262866191607,0.0,0.20845857807941426,0.0,0.4434438531859735,0.0,0.3506222557820846,0.0,0.6756345797400637,0.0,0.5624175244127738,0.0,0.3436262866191607,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35364.0,0.0,2526.0,0.0,2526.0,0.0,seed,mobilenetv3_small,loso,42
1,0.4006334125098971,0.0,0.3467629983851405,0.0,0.47426109673406863,0.0,0.40639999452740855,0.0,0.7029393874467553,0.0,0.6004222750065981,0.0,0.4006334125098971,0.0,0.3467629983851405,0.0,0.47426109673406863,0.0,0.40639999452740855,0.0,0.7029393874467553,0.0,0.6004222750065981,0.0,0.4006334125098971,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35364.0,0.0,2526.0,0.0,2526.0,0.0,seed,shallowconvnet,loso,42
1,0.42755344418052255,0.0,0.3772886288251925,0.0,0.5814173743097286,0.0,0.4319185275992647,0.0,0.7167474473731069,0.0,0.6183689627870151,0.0,0.42755344418052255,0.0,0.3772886288251925,0.0,0.5814173743097286,0.0,0.4319185275992647,0.0,0.7167474473731069,0.0,0.6183689627870151,0.0,0.42755344418052255,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35364.0,0.0,2526.0,0.0,2526.0,0.0,seed,shufflenetv2,loso,42
1,0.4259699129057799,0.0,0.3284443280030765,0.0,0.4514796249121173,0.0,0.43060659451296246,0.0,0.7163367879873203,0.0,0.6173132752705199,0.0,0.4259699129057799,0.0,0.3284443280030765,0.0,0.4514796249121173,0.0,0.43060659451296246,0.0,0.7163367879873203,0.0,0.6173132752705199,0.0,0.4259699129057799,0.0,42.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,35364.0,0.0,2526.0,0.0,2526.0,0.0,seed,squeezenetv2,loso,42
