accuracy,f1,precision,sensitivity,specificity,class_accuracy,best_val_accuracy,best_val_f1,best_val_precision,best_val_sensitivity,best_val_specificity,best_val_class_accuracy,final_accuracy,split,seed,best_epoch,stopped_epoch,epochs_ran,early_stopped,train_subjects,val_subjects,test_subjects,train_count,val_count,test_count
0.9418052256532067,0.9416085843042472,0.941636237227789,0.9416174619663277,0.970962979370036,0.9612034837688045,0.9433887569279493,0.9432135550230853,0.9432325301434309,0.9432226615720595,0.9717477642548108,0.9622591712852996,0.9418052256532067,seed_42,42,182,200,200,False,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",30312,7578,7578
