accuracy,f1,precision,sensitivity,specificity,class_accuracy,best_val_accuracy,best_val_f1,best_val_precision,best_val_sensitivity,best_val_specificity,best_val_class_accuracy,final_accuracy,split,seed,best_epoch,stopped_epoch,epochs_ran,early_stopped,train_subjects,val_subjects,test_subjects,train_count,val_count,test_count
0.27065868263473053,0.10650329877474081,0.06766467065868263,0.25,0.75,0.6353293413173653,0.27065868263473053,0.10650329877474081,0.06766467065868263,0.25,0.75,0.6353293413173653,0.27065868263473053,subject_01,42,1,31,31,True,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",1,1,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_02,42,2,32,32,True,"1,3,4,5,6,7,8,9,10,11,12,13,14,15",2,2,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_03,42,1,31,31,True,"1,2,4,5,6,7,8,9,10,11,12,13,14,15",3,3,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_04,42,1,31,31,True,"1,2,3,5,6,7,8,9,10,11,12,13,14,15",4,4,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_05,42,5,35,35,True,"1,2,3,4,6,7,8,9,10,11,12,13,14,15",5,5,35070,2505,2505
0.27065868263473053,0.10650329877474081,0.06766467065868263,0.25,0.75,0.6353293413173653,0.27065868263473053,0.10650329877474081,0.06766467065868263,0.25,0.75,0.6353293413173653,0.27065868263473053,subject_06,42,1,31,31,True,"1,2,3,4,5,7,8,9,10,11,12,13,14,15",6,6,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_07,42,1,31,31,True,"1,2,3,4,5,6,8,9,10,11,12,13,14,15",7,7,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_08,42,3,33,33,True,"1,2,3,4,5,6,7,9,10,11,12,13,14,15",8,8,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_09,42,1,31,31,True,"1,2,3,4,5,6,7,8,10,11,12,13,14,15",9,9,35070,2505,2505
0.27065868263473053,0.10650329877474081,0.06766467065868263,0.25,0.75,0.6353293413173653,0.27065868263473053,0.10650329877474081,0.06766467065868263,0.25,0.75,0.6353293413173653,0.27065868263473053,subject_10,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,11,12,13,14,15",10,10,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_11,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,10,12,13,14,15",11,11,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_12,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,10,11,13,14,15",12,12,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_13,42,3,33,33,True,"1,2,3,4,5,6,7,8,9,10,11,12,14,15",13,13,35070,2505,2505
0.27065868263473053,0.10650329877474081,0.06766467065868263,0.25,0.75,0.6353293413173653,0.27065868263473053,0.10650329877474081,0.06766467065868263,0.25,0.75,0.6353293413173653,0.27065868263473053,subject_14,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,15",14,14,35070,2505,2505
0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,0.10712045169385194,0.06816367265469062,0.25,0.75,0.6363273453093812,0.27265469061876246,subject_15,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,14",15,15,35070,2505,2505
