accuracy,f1,precision,sensitivity,specificity,class_accuracy,best_val_accuracy,best_val_f1,best_val_precision,best_val_sensitivity,best_val_specificity,best_val_class_accuracy,final_accuracy,split,seed,best_epoch,stopped_epoch,epochs_ran,early_stopped,train_subjects,val_subjects,test_subjects,train_count,val_count,test_count
0.30828304991771804,0.296749919580139,0.33133588804544534,0.32817812690160125,0.8290961560446639,0.7233132199670871,0.30828304991771804,0.296749919580139,0.33133588804544534,0.32817812690160125,0.8290961560446639,0.7233132199670871,0.30828304991771804,subject_01,42,22,52,52,True,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",1,1,26664,1823,1823
0.37081733406472844,0.3297785681812814,0.3492217993480046,0.3588483161298601,0.8398781774355797,0.7483269336258914,0.37081733406472844,0.3297785681812814,0.3492217993480046,0.3588483161298601,0.8398781774355797,0.7483269336258914,0.37081733406472844,subject_02,42,1,31,31,True,"1,3,4,5,6,7,8,9,10,11,12,13,14,15,16",2,2,26664,1823,1823
0.3713658804168952,0.3438844991254017,0.3429452618016221,0.3577811810200144,0.8417116778109998,0.7485463521667581,0.3713658804168952,0.3438844991254017,0.3429452618016221,0.3577811810200144,0.8417116778109998,0.7485463521667581,0.3713658804168952,subject_03,42,25,55,55,True,"1,2,4,5,6,7,8,9,10,11,12,13,14,15,16",3,3,26664,1823,1823
0.23916620954470652,0.24193058991493746,0.3035313656186848,0.23995417475953396,0.809120317972875,0.6956664838178827,0.23916620954470652,0.24193058991493746,0.3035313656186848,0.23995417475953396,0.809120317972875,0.6956664838178827,0.23916620954470652,subject_04,42,27,57,57,True,"1,2,3,5,6,7,8,9,10,11,12,13,14,15,16",4,4,26664,1823,1823
0.39221064179923204,0.3506754800880211,0.41862298961425237,0.373170056059576,0.8449582650349253,0.7568842567196927,0.39221064179923204,0.3506754800880211,0.41862298961425237,0.373170056059576,0.8449582650349253,0.7568842567196927,0.39221064179923204,subject_05,42,7,37,37,True,"1,2,3,4,6,7,8,9,10,11,12,13,14,15,16",5,5,26664,1823,1823
0.3598464070213933,0.328417634419203,0.37417827909516793,0.348309882161373,0.8377437358139848,0.7439385628085573,0.3598464070213933,0.328417634419203,0.37417827909516793,0.348309882161373,0.8377437358139848,0.7439385628085573,0.3598464070213933,subject_06,42,16,46,46,True,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,16",6,6,26664,1823,1823
0.318739054290718,0.28309817121466924,0.35458223559337165,0.2990436432453006,0.8285303543705311,0.7274956217162872,0.318739054290718,0.28309817121466924,0.35458223559337165,0.2990436432453006,0.8285303543705311,0.7274956217162872,0.318739054290718,subject_07,42,38,68,68,True,"1,2,3,4,5,6,8,9,10,11,12,13,14,15,16",7,7,27345,1142,1142
0.3965990126165661,0.3342804832468127,0.5327654838389162,0.3585186197752192,0.8398865665938182,0.7586396050466264,0.3965990126165661,0.3342804832468127,0.5327654838389162,0.3585186197752192,0.8398865665938182,0.7586396050466264,0.3965990126165661,subject_08,42,1,31,31,True,"1,2,3,4,5,6,7,9,10,11,12,13,14,15,16",8,8,26664,1823,1823
0.36697750959956116,0.31643504537525424,0.37099800079968015,0.3555306487199118,0.8398463798456856,0.7467910038398244,0.36697750959956116,0.31643504537525424,0.37099800079968015,0.3555306487199118,0.8398463798456856,0.7467910038398244,0.36697750959956116,subject_09,42,18,48,48,True,"1,2,3,4,5,6,7,8,10,11,12,13,14,15,16",9,9,26664,1823,1823
0.2918266593527153,0.2564752657738222,0.2942925171611165,0.26866878790592874,0.8178831169589393,0.7167306637410862,0.2918266593527153,0.2564752657738222,0.2942925171611165,0.26866878790592874,0.8178831169589393,0.7167306637410862,0.2918266593527153,subject_10,42,1,31,31,True,"1,2,3,4,5,6,7,8,9,11,12,13,14,15,16",10,10,26664,1823,1823
0.29786066922654963,0.2850767681388354,0.340173257658764,0.2914586102918226,0.8208189239522273,0.7191442676906199,0.29786066922654963,0.2850767681388354,0.340173257658764,0.2914586102918226,0.8208189239522273,0.7191442676906199,0.29786066922654963,subject_11,42,40,70,70,True,"1,2,3,4,5,6,7,8,9,10,12,13,14,15,16",11,11,26664,1823,1823
0.35545803620405925,0.3163069946228524,0.33325649323903844,0.36318040044959743,0.8396079608058509,0.7421832144816237,0.35545803620405925,0.3163069946228524,0.33325649323903844,0.36318040044959743,0.8396079608058509,0.7421832144816237,0.35545803620405925,subject_12,42,11,41,41,True,"1,2,3,4,5,6,7,8,9,10,11,13,14,15,16",12,12,26664,1823,1823
0.44157981349424025,0.37789316202335665,0.37143161749631476,0.41049930235196525,0.8591057541676417,0.7766319253976961,0.44157981349424025,0.37789316202335665,0.37143161749631476,0.41049930235196525,0.8591057541676417,0.7766319253976961,0.44157981349424025,subject_13,42,5,35,35,True,"1,2,3,4,5,6,7,8,9,10,11,12,14,15,16",13,13,26664,1823,1823
0.2501371365880417,0.2067113961155223,0.28224472768648334,0.26746079271973316,0.8169717380123572,0.7000548546352168,0.2501371365880417,0.2067113961155223,0.28224472768648334,0.26746079271973316,0.8169717380123572,0.7000548546352168,0.2501371365880417,subject_14,42,21,51,51,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,16",14,14,26664,1823,1823
0.3614920460778936,0.2528894560007055,0.2696035025861689,0.31654756211094937,0.834258165256075,0.7445968184311574,0.3614920460778936,0.2528894560007055,0.2696035025861689,0.31654756211094937,0.834258165256075,0.7445968184311574,0.3614920460778936,subject_15,42,15,45,45,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,16",15,15,26664,1823,1823
0.3247394404827208,0.26177012618176243,0.33179904209271316,0.3183288306177811,0.8290467524212689,0.7298957761930882,0.3247394404827208,0.26177012618176243,0.33179904209271316,0.3183288306177811,0.8290467524212689,0.7298957761930882,0.3247394404827208,subject_16,42,70,100,100,True,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",16,16,26664,1823,1823
